pdbid,pK_predicted,t_prep_s,t_inf_s,t_tot_s,Model,pK_true
3ary,6.9137573,0.0569963455200195,0.2961654663085937,0.35316181182861317,ConBAP,6.0
3arq,6.813606,0.0732395648956298,0.3233067989349365,0.3965463638305663,ConBAP,6.4
3arp,7.5279,0.0675702095031738,0.4269366264343261,0.4945068359374999,ConBAP,7.15
4ih5,8.038734,0.049046516418457,0.3464634418487549,0.39550995826721186,ConBAP,4.11
4ih7,7.957116,0.0803573131561279,0.3368778228759765,0.4172351360321044,ConBAP,5.24
3cj4,6.913972,0.0464236736297607,0.4032003879547119,0.4496240615844726,ConBAP,6.51
4eo8,6.8400383,0.0563042163848876,0.4103956222534179,0.4666998386383055,ConBAP,8.15
3gnw,8.768555,0.0740258693695068,0.4888689517974853,0.5628948211669921,ConBAP,9.1
1gpk,8.439271,0.0443496704101562,0.3269596099853515,0.3713092803955077,ConBAP,5.37
1gpn,7.675408,0.0488603115081787,0.4132001399993896,0.4620604515075683,ConBAP,6.48
1h23,6.942673,0.1107430458068847,0.4869658946990967,0.5977089405059813,ConBAP,8.35
1h22,7.2157555,0.0777053833007812,0.5357980728149414,0.6135034561157227,ConBAP,9.1
1e66,8.219651,0.0696582794189453,0.4004044532775879,0.4700627326965332,ConBAP,9.89
3f3a,7.5073667,0.0756947994232177,0.3842449188232422,0.4599397182464599,ConBAP,4.19
3f3c,6.4816465,0.0502505302429199,0.4108402729034424,0.4610908031463623,ConBAP,6.02
4mme,7.570633,0.0710797309875488,0.3983087539672851,0.4693884849548339,ConBAP,6.5
3f3d,6.9736695,0.1058154106140136,0.4007036685943603,0.5065190792083739,ConBAP,7.16
3f3e,6.789535,0.0825588703155517,0.3880705833435058,0.4706294536590575,ConBAP,7.7
2wbg,6.6358466,0.0627367496490478,0.4167613983154297,0.4794981479644775,ConBAP,4.45
2cbv,6.4631486,0.038522720336914,0.3806245326995849,0.4191472530364989,ConBAP,5.48
2j78,6.8302965,0.0563175678253173,0.3608441352844238,0.4171617031097411,ConBAP,6.42
2j7h,6.4969287,0.0633985996246337,0.3438701629638672,0.40726876258850087,ConBAP,7.19
2cet,7.5244184,0.0547583103179931,0.4191832542419433,0.4739415645599364,ConBAP,8.02
3udh,7.4396887,0.1113200187683105,0.3465065956115722,0.4578266143798827,ConBAP,2.85
3rsx,7.46091,0.0831823348999023,0.3669605255126953,0.4501428604125976,ConBAP,4.41
4djv,8.426723,0.0695793628692627,0.4282474517822265,0.4978268146514892,ConBAP,6.72
2vkm,8.723877,0.064821720123291,0.6012399196624756,0.6660616397857666,ConBAP,8.74
4gid,8.579909,0.0451531410217285,0.5752174854278564,0.620370626449585,ConBAP,10.77
4jfs,6.5096526,0.1002042293548584,0.3767774105072021,0.4769816398620605,ConBAP,5.27
4j28,6.716311,0.0387713909149169,0.3421783447265625,0.3809497356414794,ConBAP,5.7
2wvt,6.363461,0.0852653980255127,0.3332688808441162,0.4185342788696289,ConBAP,6.12
2xii,7.2260466,0.0382080078125,0.4284756183624267,0.4666836261749267,ConBAP,7.2
4pcs,6.316084,0.053765058517456,0.3682577610015869,0.4220228195190429,ConBAP,7.85
3rr4,7.884886,0.0673358440399169,0.3691189289093017,0.4364547729492186,ConBAP,4.55
1s38,8.305387,0.0804595947265625,0.301842451095581,0.3823020458221435,ConBAP,5.15
1r5y,8.3357,0.0733492374420166,0.321434736251831,0.3947839736938476,ConBAP,6.46
3gc5,8.523726,0.0820116996765136,0.3918576240539551,0.4738693237304687,ConBAP,7.26
3ge7,8.2541,0.0623042583465576,0.4192795753479004,0.481583833694458,ConBAP,8.7
4dli,9.110639,0.0613422393798828,0.3565156459808349,0.4178578853607177,ConBAP,5.62
2zb1,8.534375,0.038316011428833,0.3728654384613037,0.4111814498901367,ConBAP,6.32
4f9w,8.011685,0.0453698635101318,0.3752567768096924,0.42062664031982416,ConBAP,6.94
3e92,9.638389,0.0885727405548095,0.419046401977539,0.5076191425323485,ConBAP,8.0
3e93,8.541374,0.0713982582092285,0.4823205471038818,0.5537188053131102,ConBAP,8.85
4owm,5.7646604,0.0518326759338378,0.3055765628814697,0.3574092388153075,ConBAP,2.96
3twp,5.3768735,0.052701711654663,0.2635865211486816,0.3162882328033446,ConBAP,3.92
3r88,6.2690787,0.0843613147735595,0.2666425704956054,0.35100388526916493,ConBAP,4.82
4gkm,7.553124,0.0863988399505615,0.3330769538879394,0.41947579383850087,ConBAP,5.17
3qqs,7.2625375,0.0698385238647461,0.3146572113037109,0.384495735168457,ConBAP,5.82
3gv9,6.8716555,0.1083335876464843,0.2671175003051758,0.3754510879516601,ConBAP,2.12
3gr2,5.9694867,0.0444376468658447,0.2568919658660888,0.3013296127319335,ConBAP,2.52
4kz6,6.517483,0.0212903022766113,0.3041238784790039,0.32541418075561523,ConBAP,3.1
4jxs,6.3844566,0.053704023361206,0.3465657234191894,0.4002697467803954,ConBAP,4.74
2r9w,7.3618464,0.0747785568237304,0.3323345184326172,0.4071130752563476,ConBAP,5.1
2hb1,5.7979727,0.0367128849029541,0.3378186225891113,0.3745315074920654,ConBAP,3.8
1bzc,7.724728,0.0401413440704345,0.3406119346618652,0.3807532787322997,ConBAP,4.92
2qbr,7.291387,0.0575397014617919,0.3820781707763672,0.43961787223815907,ConBAP,6.33
2qbq,7.4220457,0.1142005920410156,0.400432825088501,0.5146334171295166,ConBAP,7.44
2qbp,7.9482713,0.0871298313140869,0.3903317451477051,0.477461576461792,ConBAP,8.4
1q8t,6.7525134,0.0416345596313476,0.3954291343688965,0.4370636940002441,ConBAP,4.76
1ydr,6.769218,0.0414886474609375,0.3789570331573486,0.4204456806182861,ConBAP,5.52
1q8u,7.1620374,0.0417277812957763,0.3630261421203613,0.4047539234161376,ConBAP,5.96
1ydt,7.3706656,0.0539255142211914,0.4334490299224853,0.4873745441436767,ConBAP,7.32
3ag9,6.967782,0.0885186195373535,0.6080727577209473,0.6965913772583008,ConBAP,8.05
3fcq,7.927386,0.0522351264953613,0.3050568103790283,0.35729193687438965,ConBAP,2.77
1z9g,7.525389,0.1659865379333496,0.3725132942199707,0.5384998321533203,ConBAP,5.64
1qf1,7.8538346,0.0496423244476318,0.3840415477752685,0.4336838722229003,ConBAP,7.32
5tmn,7.687205,0.0649425983428955,0.4448492527008056,0.5097918510437011,ConBAP,8.04
4tmn,8.007773,0.0743823051452636,0.4873225688934326,0.5617048740386962,ConBAP,10.17
4ddk,5.7926593,0.0276103019714355,0.3582906723022461,0.3859009742736816,ConBAP,2.29
4ddh,7.4976315,0.0603227615356445,0.347085952758789,0.4074087142944335,ConBAP,3.32
3ivg,8.276759,0.0525717735290527,0.40328049659729,0.45585227012634266,ConBAP,4.3
3coz,7.6929793,0.1448819637298584,0.4779818058013916,0.62286376953125,ConBAP,5.57
3coy,7.676128,0.0789721012115478,0.4912078380584717,0.5701799392700195,ConBAP,6.02
3pxf,7.1441607,0.0567915439605712,0.2968759536743164,0.3536674976348876,ConBAP,4.43
4eor,7.7533703,0.0359480381011962,0.3577065467834472,0.3936545848846434,ConBAP,6.3
2xnb,7.3480926,0.0519447326660156,0.4076361656188965,0.4595808982849121,ConBAP,6.83
1pxn,7.9356666,0.0695412158966064,0.370244026184082,0.43978524208068837,ConBAP,7.15
2fvd,7.6635833,0.0621695518493652,0.3696908950805664,0.4318604469299316,ConBAP,8.52
4k77,7.58435,0.035193920135498,0.3311283588409424,0.3663222789764404,ConBAP,6.63
4e5w,8.239884,0.0874783992767334,0.4322123527526855,0.519690752029419,ConBAP,7.66
4ivb,8.532141,0.113116979598999,0.3975353240966797,0.5106523036956787,ConBAP,8.72
4ivd,8.489482,0.0356776714324951,0.3216526508331299,0.357330322265625,ConBAP,9.52
4ivc,8.733394,0.0608835220336914,0.4155995845794678,0.4764831066131592,ConBAP,10.0
4f09,7.832608,0.0368130207061767,0.3275399208068847,0.3643529415130614,ConBAP,6.7
4gfm,7.6575255,0.0342276096343994,0.3125026226043701,0.34673023223876953,ConBAP,7.22
4hge,9.234586,0.0429518222808837,0.399733304977417,0.44268512725830067,ConBAP,7.92
4e6q,8.268491,0.0331242084503173,0.4089562892913818,0.4420804977416991,ConBAP,8.36
4jia,6.922643,0.0672214031219482,0.3331682682037353,0.4003896713256835,ConBAP,9.22
2brb,8.286168,0.0592060089111328,0.3211684226989746,0.3803744316101074,ConBAP,4.86
2br1,7.8794637,0.0385694503784179,0.3353066444396972,0.3738760948181151,ConBAP,5.14
3jvr,8.035874,0.0281345844268798,0.314561128616333,0.3426957130432128,ConBAP,5.72
3jvs,7.742494,0.0307714939117431,0.3632571697235107,0.3940286636352538,ConBAP,6.54
1nvq,9.290224,0.0545706748962402,0.4556481838226318,0.510218858718872,ConBAP,8.25
3acw,7.4767575,0.0590975284576416,0.3451001644134521,0.4041976928710937,ConBAP,4.76
4ea2,7.5803237,0.0454695224761962,0.4607462882995605,0.5062158107757567,ConBAP,6.44
2zcr,7.112803,0.0490813255310058,0.4253051280975342,0.47438645362854,ConBAP,6.87
2zy1,7.387963,0.0421957969665527,0.3624711036682129,0.40466690063476557,ConBAP,7.4
2zcq,7.001045,0.0625979900360107,0.4054841995239258,0.46808218955993647,ConBAP,8.82
1bcu,8.022739,0.0539519786834716,0.335747480392456,0.3896994590759276,ConBAP,3.28
3bv9,8.133742,0.0706331729888916,0.4486818313598633,0.5193150043487549,ConBAP,5.36
1oyt,8.354204,0.0776388645172119,0.3692166805267334,0.4468555450439453,ConBAP,7.24
2zda,8.339633,0.0681138038635253,0.4158244132995605,0.48393821716308577,ConBAP,8.4
3utu,8.326863,0.148310899734497,0.4861843585968017,0.6344952583312987,ConBAP,10.92
3u9q,7.2474375,0.0376513004302978,0.3902499675750732,0.427901268005371,ConBAP,4.38
2yfe,8.779659,0.0296669006347656,0.3878746032714844,0.41754150390625,ConBAP,6.63
3fur,9.269435,0.0530440807342529,0.3812355995178222,0.4342796802520751,ConBAP,8.0
3b1m,9.1026535,0.1010549068450927,0.4256932735443115,0.5267481803894042,ConBAP,8.48
2p4y,8.831725,0.1221554279327392,0.5503339767456055,0.6724894046783447,ConBAP,9.0
3uo4,8.908053,0.1120975017547607,0.4059109687805176,0.5180084705352783,ConBAP,6.52
3up2,8.135026,0.3312075138092041,0.4030122756958008,0.7342197895050049,ConBAP,7.4
3e5a,8.304145,0.3091599941253662,0.4207665920257568,0.729926586151123,ConBAP,8.23
2wtv,9.0132475,0.1269669532775879,0.3670527935028076,0.4940197467803955,ConBAP,8.74
3myg,8.06769,0.367180585861206,0.3869204521179199,0.754101037979126,ConBAP,10.7
3kgp,6.403071,0.2912957668304443,0.335766077041626,0.6270618438720703,ConBAP,2.57
1c5z,6.874721,0.4137763977050781,0.3088369369506836,0.7226133346557617,ConBAP,4.01
1o5b,7.1308026,0.051955223083496,0.3249914646148681,0.3769466876983641,ConBAP,5.77
1owh,7.9762845,0.2180452346801757,0.3972835540771484,0.6153287887573241,ConBAP,7.4
1sqa,8.138903,0.1161277294158935,0.4271016120910644,0.5432293415069579,ConBAP,9.21
4jsz,6.671849,0.0383222103118896,0.2872552871704101,0.3255774974822997,ConBAP,2.3
3kwa,6.849115,0.0664997100830078,0.4084558486938476,0.4749555587768554,ConBAP,4.08
2weg,6.605773,0.1353793144226074,0.3312914371490478,0.46667075157165516,ConBAP,6.5
3ryj,7.160568,0.0399396419525146,0.3984534740447998,0.4383931159973144,ConBAP,7.8
3dd0,7.005116,0.0449011325836181,0.3725967407226562,0.4174978733062743,ConBAP,9.0
2xdl,8.0872345,0.0373415946960449,0.334557294845581,0.3718988895416259,ConBAP,3.1
3b27,7.4597507,0.0557835102081298,0.3837263584136963,0.43950986862182606,ConBAP,5.16
1yc1,8.090764,0.0389916896820068,0.4188506603240967,0.45784235000610346,ConBAP,6.17
3rlr,8.139748,0.0287356376647949,0.4020912647247314,0.4308269023895263,ConBAP,7.52
2yki,9.39275,0.0936477184295654,0.5029370784759521,0.5965847969055176,ConBAP,9.46
1z95,7.314666,0.0384554862976074,0.520169734954834,0.5586252212524414,ConBAP,7.12
3b68,7.86247,0.0330569744110107,0.5101208686828613,0.5431778430938721,ConBAP,8.4
3b5r,7.620626,0.0559561252593994,0.445070743560791,0.5010268688201904,ConBAP,8.77
3b65,7.871676,0.0482347011566162,0.4354274272918701,0.48366212844848633,ConBAP,9.27
3g0w,7.835943,0.0482409000396728,0.4679455757141113,0.5161864757537841,ConBAP,9.52
4u4s,7.403736,0.0793483257293701,0.324880838394165,0.4042291641235351,ConBAP,2.92
1p1q,6.5282493,0.0848264694213867,0.3260641098022461,0.4108905792236328,ConBAP,4.89
1syi,6.9471917,0.0609405040740966,0.399613618850708,0.46055412292480463,ConBAP,5.44
1p1n,6.652084,0.0734229087829589,0.3476316928863525,0.4210546016693114,ConBAP,6.8
2al5,6.5895576,0.0561826229095459,0.342254638671875,0.3984372615814209,ConBAP,8.4
3g2z,5.854797,0.0723400115966796,0.2914750576019287,0.3638150691986083,ConBAP,2.36
3g31,6.907599,0.0398147106170654,0.2467122077941894,0.28652691841125477,ConBAP,2.89
4de2,8.75624,0.0309972763061523,0.3425438404083252,0.3735411167144775,ConBAP,4.12
4de3,9.351413,0.0336599349975585,0.3345828056335449,0.3682427406311034,ConBAP,5.52
4de1,9.523601,0.0559346675872802,0.3875539302825928,0.443488597869873,ConBAP,5.96
1vso,6.6729016,0.0411839485168457,0.3271000385284424,0.3682839870452881,ConBAP,4.72
4dld,7.1265883,0.0637290477752685,0.3543620109558105,0.418091058731079,ConBAP,5.82
3gbb,6.932706,0.0344138145446777,0.333207368850708,0.3676211833953857,ConBAP,6.9
3fv2,6.5748324,0.0470020771026611,0.4082400798797607,0.45524215698242176,ConBAP,8.11
3fv1,6.733419,0.0402412414550781,0.3976383209228515,0.4378795623779296,ConBAP,9.3
4mgd,7.7963057,0.040367841720581,0.3375773429870605,0.3779451847076415,ConBAP,4.69
2qe4,8.468999,0.0256259441375732,0.366912841796875,0.3925387859344482,ConBAP,7.96
1qkt,7.214121,0.1195099353790283,0.4181835651397705,0.5376935005187988,ConBAP,9.04
2pog,7.810886,0.0368835926055908,0.4027247428894043,0.4396083354949951,ConBAP,9.54
2p15,7.485623,0.0619304180145263,0.559920072555542,0.6218504905700682,ConBAP,10.3
2y5h,7.250279,0.0605630874633789,0.422342300415039,0.4829053878784179,ConBAP,5.79
1lpg,9.193791,0.1125142574310302,0.4233176708221435,0.5358319282531737,ConBAP,7.09
2xbv,8.121428,0.0808820724487304,0.4273099899291992,0.5081920623779296,ConBAP,8.43
1z6e,8.243245,0.0695140361785888,0.3538691997528076,0.42338323593139643,ConBAP,9.72
1mq6,8.319488,0.0975527763366699,0.4103155136108398,0.5078682899475097,ConBAP,11.15
1nc3,8.096776,0.0565295219421386,0.3461806774139404,0.402710199356079,ConBAP,5.0
1nc1,7.993753,0.1015760898590087,0.3491714000701904,0.4507474899291991,ConBAP,6.12
1y6r,8.208339,0.041743516921997,0.4228146076202392,0.4645581245422362,ConBAP,10.11
4f2w,8.255173,0.0445077419281005,0.3249261379241943,0.3694338798522948,ConBAP,11.3
4f3c,7.5819173,0.0443835258483886,0.3690798282623291,0.4134633541107177,ConBAP,11.82
1uto,6.8429704,0.0431826114654541,0.2505724430084228,0.2937550544738769,ConBAP,2.27
4abg,7.224713,0.0488884449005126,0.2563652992248535,0.3052537441253661,ConBAP,3.57
3gy4,6.849436,0.0437092781066894,0.2518441677093506,0.29555344581604,ConBAP,5.1
1k1i,8.110288,0.0446875095367431,0.2968885898590088,0.3415760993957519,ConBAP,6.58
1o3f,8.35575,0.0421545505523681,0.2937891483306885,0.3359436988830566,ConBAP,7.96
2yge,8.13901,0.0489699840545654,0.3754293918609619,0.42439937591552734,ConBAP,5.06
2fxs,7.4972024,0.0393671989440918,0.2843203544616699,0.3236875534057617,ConBAP,6.06
2iwx,7.7135835,0.0323312282562255,0.2870264053344726,0.31935763359069813,ConBAP,6.68
2wer,7.9059043,0.0372896194458007,0.2925269603729248,0.3298165798187255,ConBAP,7.05
2vw5,8.006153,0.030771255493164,0.3790557384490967,0.4098269939422607,ConBAP,8.52
4kzq,8.471115,0.057612657546997,0.3000283241271972,0.3576409816741942,ConBAP,6.1
4kzu,7.8431735,0.0321693420410156,0.2969443798065185,0.32911372184753407,ConBAP,6.5
4j21,8.51286,0.0348548889160156,0.2976233959197998,0.33247828483581543,ConBAP,7.41
4j3l,7.5663095,0.0594046115875244,0.3069653511047363,0.3663699626922607,ConBAP,7.8
3kr8,8.351194,0.0315542221069335,0.3136100769042969,0.34516429901123036,ConBAP,8.1
2ymd,8.366265,0.1330325603485107,0.2787754535675049,0.41180801391601557,ConBAP,3.16
2wnc,6.7856,0.0733206272125244,0.3002195358276367,0.37354016304016113,ConBAP,6.32
2xys,7.130901,0.0794734954833984,0.3137166500091553,0.39319014549255366,ConBAP,7.42
2wn9,8.593664,0.0916335582733154,0.3048393726348877,0.3964729309082031,ConBAP,8.52
2x00,7.4858007,0.1463625431060791,0.401404857635498,0.5477674007415771,ConBAP,11.33
3ozt,8.449836,0.0675909519195556,0.372105598449707,0.4396965503692626,ConBAP,4.13
3ozs,8.308085,0.034487247467041,0.370006799697876,0.404494047164917,ConBAP,5.33
3oe5,8.933875,0.0637643337249755,0.3777360916137695,0.441500425338745,ConBAP,6.88
3oe4,8.656919,0.0548155307769775,0.3721804618835449,0.4269959926605224,ConBAP,7.47
3nw9,9.210387,0.0792784690856933,0.3932192325592041,0.4724977016448974,ConBAP,9.0
3ao4,7.402573,0.0478804111480712,0.2804744243621826,0.3283548355102538,ConBAP,2.07
3zt2,8.034767,0.0332245826721191,0.2718422412872314,0.3050668239593505,ConBAP,2.84
3zsx,8.12779,0.0519466400146484,0.2785975933074951,0.3305442333221435,ConBAP,3.28
4cig,8.609626,0.0804934501647949,0.2975971698760986,0.37809062004089344,ConBAP,3.67
3zso,8.528112,0.0815060138702392,0.3029134273529053,0.3844194412231445,ConBAP,5.12
3n7a,6.7543173,0.1071984767913818,0.2755661010742187,0.3827645778656005,ConBAP,3.7
4ciw,6.658857,0.0955305099487304,0.2966597080230713,0.3921902179718017,ConBAP,4.82
3n86,8.093546,0.1462659835815429,0.3854410648345947,0.5317070484161377,ConBAP,5.64
3n76,8.78235,0.1003518104553222,0.3280448913574219,0.4283967018127441,ConBAP,6.85
2xb8,7.818896,0.1234676837921142,0.3271708488464355,0.4506385326385497,ConBAP,7.59
4bkt,6.7081876,0.0397017002105712,0.2669217586517334,0.3066234588623046,ConBAP,3.62
4w9c,7.186679,0.0606980323791503,0.291867733001709,0.35256576538085926,ConBAP,4.65
4w9l,7.952695,0.0643777847290039,0.3245487213134765,0.3889265060424804,ConBAP,5.02
4w9i,7.4192653,0.0818219184875488,0.3058345317840576,0.38765645027160645,ConBAP,5.96
4w9h,7.690376,0.1154279708862304,0.3151054382324219,0.4305334091186523,ConBAP,6.73
3nq9,5.7091527,0.0881285667419433,0.2522151470184326,0.3403437137603759,ConBAP,4.03
3ueu,6.200325,0.0802047252655029,0.294222354888916,0.37442708015441895,ConBAP,5.24
3uev,6.451349,0.0327003002166748,0.3009974956512451,0.3336977958679199,ConBAP,5.89
3uew,6.2238235,0.0443532466888427,0.3129937648773193,0.357347011566162,ConBAP,6.31
3uex,6.4367566,0.0526947975158691,0.3283636569976806,0.3810584545135497,ConBAP,6.92
3lka,7.177254,0.1337740421295166,0.2771365642547607,0.4109106063842773,ConBAP,2.82
3ehy,7.4122605,0.0255773067474365,0.2927377223968506,0.3183150291442871,ConBAP,5.85
3tsk,8.967928,0.0543761253356933,0.3736345767974853,0.4280107021331786,ConBAP,7.17
3nx7,7.7449346,0.0336966514587402,0.2993912696838379,0.33308792114257807,ConBAP,8.1
4gr0,8.655448,0.0370025634765625,0.390862226486206,0.4278647899627685,ConBAP,9.55
3dxg,5.5685945,0.0676033496856689,0.2658915519714355,0.3334949016571044,ConBAP,2.4
3d6q,6.648971,0.0442991256713867,0.2694892883300781,0.31378841400146484,ConBAP,3.76
1w4o,6.436498,0.1845879554748535,0.2707357406616211,0.4553236961364746,ConBAP,5.22
1o0h,6.6127467,0.0264937877655029,0.2767081260681152,0.30320191383361805,ConBAP,5.92
1u1b,6.7210627,0.0401012897491455,0.3335535526275635,0.373654842376709,ConBAP,7.8
1p1n,5.309504985809326,0.0993690490722656,741.5793542861938,741.6787233352661,DEAttentionDTA,6.8
3rr4,5.755553245544434,0.040480613708496,0.01827073097229,0.058751344680785994,DEAttentionDTA,4.55
1o3f,6.756727695465088,0.0648708343505859,0.017956256866455,0.08282709121704089,DEAttentionDTA,7.96
3ozt,6.068691730499268,0.0391724109649658,0.0178797245025634,0.0570521354675292,DEAttentionDTA,4.13
3rsx,5.443738460540772,0.0351433753967285,0.0178608894348144,0.0530042648315429,DEAttentionDTA,4.41
1ydr,6.309610366821289,0.0263044834136962,0.0178637504577636,0.044168233871459794,DEAttentionDTA,5.52
1a30,5.672840118408203,0.0344104766845703,0.0180718898773193,0.0524823665618896,DEAttentionDTA,4.3
3b1m,6.718846797943115,0.0501043796539306,0.0178468227386474,0.067951202392578,DEAttentionDTA,8.48
3myg,7.682369232177734,0.0333006381988525,0.0177280902862548,0.0510287284851073,DEAttentionDTA,10.7
3pyy,6.864462375640869,0.0315630435943603,0.0178244113922119,0.0493874549865722,DEAttentionDTA,6.86
3nq9,4.562966823577881,0.0392303466796875,0.0177273750305175,0.056957721710204995,DEAttentionDTA,4.03
3rlr,7.84350061416626,0.0219037532806396,0.0178000926971435,0.0397038459777831,DEAttentionDTA,7.52
3prs,6.827476501464844,0.0496048927307128,0.0177979469299316,0.06740283966064439,DEAttentionDTA,7.82
3zsx,3.717241287231445,0.096006155014038,0.0177588462829589,0.1137650012969969,DEAttentionDTA,3.28
3ui7,7.5989990234375,0.05653977394104,0.0178313255310058,0.0743710994720458,DEAttentionDTA,9.0
3zdg,6.178195953369141,0.0396211147308349,0.0178687572479248,0.057489871978759696,DEAttentionDTA,7.1
4ih7,4.407042503356934,0.0388283729553222,0.0178339481353759,0.0566623210906981,DEAttentionDTA,5.24
4w9h,5.863173484802246,0.0421440601348876,0.0178236961364746,0.059967756271362194,DEAttentionDTA,6.73
1syi,5.749478816986084,0.0347764492034912,0.0178010463714599,0.052577495574951096,DEAttentionDTA,5.44
3cj4,5.928822994232178,0.0320706367492675,0.0178031921386718,0.0498738288879393,DEAttentionDTA,6.51
3uuo,7.533125877380371,0.0298066139221191,0.0178265571594238,0.0476331710815429,DEAttentionDTA,7.96
1c5z,4.163555145263672,0.0307888984680175,0.0177645683288574,0.0485534667968749,DEAttentionDTA,4.01
2cet,7.302423000335693,0.0534632205963134,0.0178074836730957,0.0712707042694091,DEAttentionDTA,8.02
4gfm,6.721429347991943,0.0634479522705078,0.0177512168884277,0.08119916915893549,DEAttentionDTA,7.22
2wca,5.522968769073486,0.0276558399200439,0.0177884101867675,0.0454442501068114,DEAttentionDTA,5.6
3uew,6.045145034790039,0.0426373481750488,0.0177948474884033,0.0604321956634521,DEAttentionDTA,6.31
2qe4,7.197970390319824,0.0654220581054687,0.0177540779113769,0.08317613601684559,DEAttentionDTA,7.96
4f2w,9.11332893371582,0.0250673294067382,0.0177693367004394,0.0428366661071776,DEAttentionDTA,11.3
4w9i,5.753359794616699,0.0539968013763427,0.0177834033966064,0.0717802047729491,DEAttentionDTA,5.96
3ag9,7.069303035736084,0.0633075237274169,0.017787218093872,0.0810947418212889,DEAttentionDTA,8.05
2fxs,5.426022529602051,0.0284867286682128,0.0177826881408691,0.0462694168090819,DEAttentionDTA,6.06
5c2h,8.530278205871582,0.056248664855957,0.0178143978118896,0.0740630626678466,DEAttentionDTA,11.09
4jia,6.824240684509277,0.0273458957672119,0.0177414417266845,0.0450873374938964,DEAttentionDTA,9.22
2p4y,6.840507507324219,0.0393958091735839,0.0178208351135253,0.0572166442871092,DEAttentionDTA,9.0
